arm,extractant,shift_p95
REL_MONOLITH,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.04903513412576403
REL_MONOLITH,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.04893628713933264
REL_MONOLITH,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.047921844753068314
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.047881018341477115
REL_MONOLITH,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.047881018341477115
REL_MONOLITH,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.04767020088106791
REL_MONOLITH,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.04747005645643007
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.04744802980752836
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.04744802980752836
REL_MONOLITH,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.047255603674435376
REL_MONOLITH,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0448754738084083
REL_MONOLITH,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.04441366991641653
REL_MONOLITH,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.04356496947963358
REL_MONOLITH,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,0.04315339393537757
REL_MONOLITH,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.042272949731681914
REL_MONOLITH,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.04199011125688577
REL_MONOLITH,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.04133833846321212
REL_MONOLITH,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.041102160975610785
REL_MONOLITH,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.040501418545817805
REL_MONOLITH,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.04021453706999625
REL_MONOLITH,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,0.039122905414944426
REL_MONOLITH,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0.03853130745878544
REL_MONOLITH,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.038431050222946586
REL_MONOLITH,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.037914286922060884
REL_MONOLITH,CCCCCCOP(=O)(O)OCCCCCC,0.03722961813382166
REL_MONOLITH,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.03713193005494417
REL_MONOLITH,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.03687072718237766
REL_MONOLITH,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.03678644782710623
REL_MONOLITH,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.03624078891687581
REL_MONOLITH,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.03598042784485767
REL_MONOLITH,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.0358406963473199
REL_MONOLITH,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.03545698428034414
REL_MONOLITH,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.03446607346968123
REL_MONOLITH,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,0.033441230332558775
REL_MONOLITH,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.03339895240635571
REL_MONOLITH,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.03235458405584977
REL_MONOLITH,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.031363075158613446
REL_MONOLITH,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.029264745385023043
REL_MONOLITH,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.02869448782097446
REL_MONOLITH,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.027721719482133575
REL_MONOLITH,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.026197309060315498
REL_MONOLITH,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.02432380913082894
REL_MONOLITH,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.021852491689851213
REL_MONOLITH,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.021083654606897116
REL_MONOLITH,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.019718828601712396
REL_MONOLITH,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.019535863657913308
REL_MONOLITH,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.01917234008372362
REL_MONOLITH,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.013744625106651545
REL_MONOLITH,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.01209518892460774
REL_MONOLITH,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.01125961182691412
REL_MONOLITH,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.0
REL_MONOLITH,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0
REL_MONOLITH,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,0.0
REL_MONOLITH,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.3497294444853113
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.32938783822441664
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.3220824564467076
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.2758957651885818
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.25146635978457665
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.24886032179486994
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.24409514148426262
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.23679737731612369
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.2366608676791474
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.23100062858077144
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.22883836702935267
SHAPE_RECOMPOSED,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,0.22703231701402965
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.2249780719221878
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,0.21984944810238782
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.2193702709689052
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.2176660780090362
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.20262189967246957
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.18387833484276794
SHAPE_RECOMPOSED,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.182916996820887
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.17968626182587732
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,0.17701086886359793
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.17498298890547886
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.17203373082749063
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,0.1688747217031832
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.16609388701306674
SHAPE_RECOMPOSED,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.1581117212716181
SHAPE_RECOMPOSED,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.15807484492673854
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.15243828916899294
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.151974065401438
SHAPE_RECOMPOSED,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.1499951135585712
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.14921740298758404
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.14400329395764772
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.1436447201526086
SHAPE_RECOMPOSED,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.1377009995238434
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.13765605165487
SHAPE_RECOMPOSED,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,0.13500904999461316
SHAPE_RECOMPOSED,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,0.1340378771170655
SHAPE_RECOMPOSED,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.1332820652662423
SHAPE_RECOMPOSED,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,0.12998696354314987
SHAPE_RECOMPOSED,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,0.12903136736073822
SHAPE_RECOMPOSED,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,0.1267967714075942
SHAPE_RECOMPOSED,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.11911089965284867
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.11825534696605343
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CO,0.11141755085022972
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.11131088860248664
SHAPE_RECOMPOSED,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.10897132761901057
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.10738737512679356
SHAPE_RECOMPOSED,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.10599174524872404
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.10326579691603421
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.10302245824428011
SHAPE_RECOMPOSED,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.10270726412979028
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.10033533733816336
SHAPE_RECOMPOSED,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,0.09858409645402977
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.09423425262452483
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.09414400782579008
SHAPE_RECOMPOSED,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.09256754069281362
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.09226981425413341
SHAPE_RECOMPOSED,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.09160605127586455
SHAPE_RECOMPOSED,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.08523092071124667
SHAPE_RECOMPOSED,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.08298411481787074
SHAPE_RECOMPOSED,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.08060744056750242
SHAPE_RECOMPOSED,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,0.07953153449642351
SHAPE_RECOMPOSED,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,0.07926549960341298
SHAPE_RECOMPOSED,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.0772726979124261
SHAPE_RECOMPOSED,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.07576608768799697
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.0693341776099852
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.0693341776099852
SHAPE_RECOMPOSED,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.06889490471347812
SHAPE_RECOMPOSED,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.06728291369876638
SHAPE_RECOMPOSED,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.06422582503652777
SHAPE_RECOMPOSED,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.06408821842997561
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.06309073451210769
SHAPE_RECOMPOSED,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.06294251920811755
SHAPE_RECOMPOSED,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.06294169662447997
SHAPE_RECOMPOSED,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,0.0623327918189621
SHAPE_RECOMPOSED,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.06078882680971565
SHAPE_RECOMPOSED,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,0.06055094113741774
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.06027326719804721
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.05975861176286423
SHAPE_RECOMPOSED,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.05975861176286423
SHAPE_RECOMPOSED,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.05916343053865021
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.05891697428314134
SHAPE_RECOMPOSED,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.05845479391618248
SHAPE_RECOMPOSED,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0.05741409107457629
SHAPE_RECOMPOSED,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.057268614121617545
SHAPE_RECOMPOSED,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.05714218988324672
SHAPE_RECOMPOSED,C1COCCOCCOCCOCCOCCO1,0.05675769498455214
SHAPE_RECOMPOSED,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.05656355587007804
SHAPE_RECOMPOSED,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.0562338140745756
SHAPE_RECOMPOSED,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.056052468605768346
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,0.056000912252396465
SHAPE_RECOMPOSED,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.05431032386082542
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.05375489503585208
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.05354429357242514
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.0521624968013661
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.05105805929081331
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.049995380691213925
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.04969994034127408
SHAPE_RECOMPOSED,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.04967960329814844
SHAPE_RECOMPOSED,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.04942272114375034
SHAPE_RECOMPOSED,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.04940086842720792
SHAPE_RECOMPOSED,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.0493590723277993
SHAPE_RECOMPOSED,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.04644922106353619
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.04469953525087794
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.04365766906864832
SHAPE_RECOMPOSED,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,0.04365766906864832
SHAPE_RECOMPOSED,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.04356417530048666
SHAPE_RECOMPOSED,CCCCCCOP(=O)(O)OCCCCCC,0.04347013582917461
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.040629480360468824
SHAPE_RECOMPOSED,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.04050644439647989
SHAPE_RECOMPOSED,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.039928977490366405
SHAPE_RECOMPOSED,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.03985074135239449
SHAPE_RECOMPOSED,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.036136646125388666
SHAPE_RECOMPOSED,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.0354262149324084
SHAPE_RECOMPOSED,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.03392444124913266
SHAPE_RECOMPOSED,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.03335606974494483
SHAPE_RECOMPOSED,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.033267377037830156
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.032957203421553304
SHAPE_RECOMPOSED,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.03244630159742595
SHAPE_RECOMPOSED,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.030613118460530473
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.02803353135054359
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.02791011980086311
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.0271359665202631
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.02704347687653296
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.02696009409737522
SHAPE_RECOMPOSED,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.026799332060005177
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.804112415015879e-16
SHAPE_RECOMPOSED,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,2.498001805406602e-17
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0
SHAPE_RECOMPOSED,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
