extractant_id,n_samples,MAE_2D,MAE_2D3D,delta_MAE,RMSE_2D,RMSE_2D3D,delta_RMSE,Spearman_2D,Spearman_2D3D,delta_Spearman
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,78,0.2899089113941284,0.3283417871089093,-0.038432875714780934,0.3570231107197519,0.3977699762731038,-0.040746865553351885,0.9740006828614424,0.9562715765247409,-0.01772910633670144
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,91,0.17758296621049222,0.22224788708399232,-0.0446649208735001,0.2590381064617608,0.30652396413535343,-0.047485857673592646,0.9873865265169613,0.9790731008122314,-0.008313425704729926
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,1,0.6136972762236556,0.7164269563305,-0.10272968010684447,0.6136972762236556,0.7164269563305,-0.10272968010684447,,,
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,21,0.3868883145928358,0.4239689007865695,-0.03708058619373372,0.5752950944495063,0.6026148314721357,-0.027319737022629353,0.8532467532467533,0.8662337662337661,0.01298701298701288
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2921,0.512201474132475,0.5035652588655681,0.008636215266906833,0.723691567415882,0.7162437956892554,0.007447771726626584,0.6151866292771915,0.6077313633496597,-0.007455265927531762
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,91,0.4283955950656272,0.41559091008933075,0.012804684976296443,0.57744485960932,0.5467713810321534,0.030673478577166624,0.8801401497053671,0.8344800127408822,-0.0456601369644849
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,91,0.1564365762802623,0.17687903429820595,-0.020442458017943643,0.2063304069976158,0.23729680169292958,-0.030966394695313787,0.6881316274840648,0.7002365260325298,0.012104898548465082
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,21,0.0878811399776522,0.10136695766849359,-0.013485817690841381,0.0976644521337477,0.11138511954843938,-0.013720667414691676,0.9311688311688312,0.9090909090909091,-0.02207792207792214
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,172,0.4222504065548765,0.42046390567643366,0.0017865008784428427,0.545116155480772,0.5380722973968889,0.007043858083883081,0.6840099299906011,0.6802878569156063,-0.003722073074994725
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,150,0.1735022657207322,0.2149811588917305,-0.04147889317099829,0.2359942784393536,0.2809118916857818,-0.04491761324642818,0.7314983959328883,0.6714864664384099,-0.06001192949447842
CCN(CC)C(=O)COCC(=O)N(CC)CC,258,0.20590415557228567,0.19485110099745911,0.011053054574826554,0.27688557862603713,0.2573123313107859,0.01957324731525123,0.27537639283105664,0.3233792857082567,0.048002892877200054
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,243,0.2809773942160013,0.27144402748322916,0.009533366732772164,0.3689493130740612,0.36660078032696813,0.0023485327470930684,0.13900643797361084,0.0747157774663423,-0.06429066050726855
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,140,0.33483194997067267,0.3272751035983643,0.007556846372308357,0.42717439208203156,0.4085613294698036,0.01861306261222795,0.20324271828566023,0.22052163097694277,0.01727891269128254
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,78,0.5433859311695561,0.5122461735331858,0.031139757636370335,0.7354786523525082,0.6810734094954055,0.05440524285710269,-0.2746884267090102,-0.2878664834030551,-0.01317805669404487
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,91,0.6300981795067309,0.6262892368426611,0.0038089426640697255,0.8019607389816495,0.7942546139430002,0.007706125038649314,-0.3737741175266791,-0.38171726567064374,-0.007943148143964629
