family,claim,job,design,variant,unit_variant,unit_reading,half,metric,averaging_unit,comparator,candidate,seed_set,status,comparator_macro,candidate_macro,contrast,cluster_unit,clustered,decides,point,percentile_low,percentile_high,bca_low,bca_high,p_two_sided,bootstrap_sd,mde_80,bias_z0,acceleration,loco_min,loco_max,n_units,n_clusters,n_resamples,bootstrap_seed,n_nan_draws,higher_is_better,tost_verdict_eps0.05,tost_low_90,tost_high_90
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B0,B3x,deterministic,exploratory,1.13224,0.700617,B3x vs B0,unit (unclustered reference; never decides),False,False,0.431628,0.193753,0.664072,0.188943,0.660114,0,0.122284,0.342396,-0.0218094,0.000134628,0.378101,0.487838,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B0,B3i,deterministic,exploratory,1.13224,0.643266,B3i vs B0,metal_state,True,False,0.488979,0.239623,0.729294,0.229545,0.720016,0,0.126576,0.354413,-0.0293318,-0.00705737,0.434837,0.550403,12,12,10000,19,0,False,PASS,0.271335,0.694683
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B0,B3i,deterministic,exploratory,1.13224,0.643266,B3i vs B0,unit (unclustered reference; never decides),False,False,0.488979,0.239623,0.729294,0.229545,0.720016,0,0.126576,0.354413,-0.0293318,-0.00705737,0.434837,0.550403,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B3i,deterministic,exploratory,0.700617,0.643266,B3i vs B3x,metal_state,True,False,0.0573515,0.0241247,0.0936282,0.026724,0.0976045,0,0.0177681,0.0497506,0.0408694,0.0311199,0.0460747,0.0637727,12,12,10000,19,0,False,PASS,0.0288446,0.0909499
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B3i,deterministic,exploratory,0.700617,0.643266,B3i vs B3x,unit (unclustered reference; never decides),False,False,0.0573515,0.0241247,0.0936282,0.026724,0.0976045,0,0.0177681,0.0497506,0.0408694,0.0311199,0.0460747,0.0637727,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B3l,deterministic,exploratory,0.700617,0.975791,B3l vs B3x,metal_state,True,False,-0.275173,-0.400531,-0.14864,-0.400668,-0.148681,0,0.0644485,0.180456,0.0110294,-0.00606675,-0.304656,-0.242811,12,12,10000,19,0,False,UNDECIDED,-0.381789,-0.167511
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B3l,deterministic,exploratory,0.700617,0.975791,B3l vs B3x,unit (unclustered reference; never decides),False,False,-0.275173,-0.400531,-0.14864,-0.400668,-0.148681,0,0.0644485,0.180456,0.0110294,-0.00606675,-0.304656,-0.242811,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B4x,deterministic,exploratory,0.700617,1.19533,B4x vs B3x,metal_state,True,False,-0.494716,-0.700917,-0.287801,-0.697206,-0.284975,0,0.106856,0.299196,0.0167952,-0.000343005,-0.545884,-0.443728,12,12,10000,19,0,False,UNDECIDED,-0.670359,-0.315111
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B4x,deterministic,exploratory,0.700617,1.19533,B4x vs B3x,unit (unclustered reference; never decides),False,False,-0.494716,-0.700917,-0.287801,-0.697206,-0.284975,0,0.106856,0.299196,0.0167952,-0.000343005,-0.545884,-0.443728,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B7,deterministic,exploratory,0.700617,0.764487,B7 vs B3x,metal_state,True,False,-0.0638696,-0.14191,-0.00675955,-0.172554,-0.0172776,0.0202,0.0348347,0.0975373,-0.105978,-0.0917233,-0.0724471,-0.0323741,12,12,10000,19,0,False,UNDECIDED,-0.151765,-0.0132432
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B3x,B7,deterministic,exploratory,0.700617,0.764487,B7 vs B3x,unit (unclustered reference; never decides),False,False,-0.0638696,-0.14191,-0.00675955,-0.172554,-0.0172776,0.0202,0.0348347,0.0975373,-0.105978,-0.0917233,-0.0724471,-0.0323741,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B1,B3x,deterministic,exploratory,1.13224,0.700617,B3x vs B1,metal_state,True,False,0.431628,0.193753,0.664072,0.188943,0.660114,0,0.122284,0.342396,-0.0218094,0.000134628,0.378101,0.487838,12,12,10000,19,0,False,PASS,0.226723,0.632539
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B1,B3x,deterministic,exploratory,1.13224,0.700617,B3x vs B1,unit (unclustered reference; never decides),False,False,0.431628,0.193753,0.664072,0.188943,0.660114,0,0.122284,0.342396,-0.0218094,0.000134628,0.378101,0.487838,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B2,B3x,deterministic,exploratory,0.975791,0.700617,B3x vs B2,metal_state,True,False,0.275173,0.14864,0.400531,0.148681,0.400668,0,0.0644485,0.180456,-0.0110294,0.00606675,0.242811,0.304656,12,12,10000,19,0,False,PASS,0.167511,0.381789
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B2,B3x,deterministic,exploratory,0.975791,0.700617,B3x vs B2,unit (unclustered reference; never decides),False,False,0.275173,0.14864,0.400531,0.148681,0.400668,0,0.0644485,0.180456,-0.0110294,0.00606675,0.242811,0.304656,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B1,B3i,deterministic,exploratory,1.13224,0.643266,B3i vs B1,metal_state,True,False,0.488979,0.239623,0.729294,0.229545,0.720016,0,0.126576,0.354413,-0.0293318,-0.00705737,0.434837,0.550403,12,12,10000,19,0,False,PASS,0.271335,0.694683
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B1,B3i,deterministic,exploratory,1.13224,0.643266,B3i vs B1,unit (unclustered reference; never decides),False,False,0.488979,0.239623,0.729294,0.229545,0.720016,0,0.126576,0.354413,-0.0293318,-0.00705737,0.434837,0.550403,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B2,B3i,deterministic,exploratory,0.975791,0.643266,B3i vs B2,metal_state,True,False,0.332525,0.202757,0.456575,0.196241,0.452204,0,0.0656752,0.18389,-0.0300841,-0.00887756,0.306584,0.367221,12,12,10000,19,0,False,PASS,0.216444,0.438675
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,selection,mae,g19_metal_state,B2,B3i,deterministic,exploratory,0.975791,0.643266,B3i vs B2,unit (unclustered reference; never decides),False,False,0.332525,0.202757,0.456575,0.196241,0.452204,0,0.0656752,0.18389,-0.0300841,-0.00887756,0.306584,0.367221,12,12,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B0,B3x,deterministic,exploratory,1.40436,0.809301,B3x vs B0,metal_state,True,False,0.595056,0.410065,0.786224,0.415511,0.792447,0,0.097422,0.272782,0.0139122,0.0115318,0.545443,0.645026,11,11,10000,19,0,False,PASS,0.437624,0.76391
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B0,B3x,deterministic,exploratory,1.40436,0.809301,B3x vs B0,unit (unclustered reference; never decides),False,False,0.595056,0.410065,0.786224,0.415511,0.792447,0,0.097422,0.272782,0.0139122,0.0115318,0.545443,0.645026,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B0,B3i,deterministic,exploratory,1.40436,0.758631,B3i vs B0,metal_state,True,False,0.645727,0.45926,0.832346,0.45881,0.832297,0,0.0963836,0.269874,-0.00162931,0.000147594,0.598963,0.700763,11,11,10000,19,0,False,PASS,0.485862,0.805109
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B0,B3i,deterministic,exploratory,1.40436,0.758631,B3i vs B0,unit (unclustered reference; never decides),False,False,0.645727,0.45926,0.832346,0.45881,0.832297,0,0.0963836,0.269874,-0.00162931,0.000147594,0.598963,0.700763,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B3i,deterministic,exploratory,0.809301,0.758631,B3i vs B3x,metal_state,True,False,0.0506701,0.0188392,0.0958699,0.0246641,0.120846,0,0.0203144,0.0568803,0.122883,0.107492,0.0309919,0.0557371,11,11,10000,19,0,False,PASS,0.0220714,0.106603
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B3i,deterministic,exploratory,0.809301,0.758631,B3i vs B3x,unit (unclustered reference; never decides),False,False,0.0506701,0.0188392,0.0958699,0.0246641,0.120846,0,0.0203144,0.0568803,0.122883,0.107492,0.0309919,0.0557371,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B3l,deterministic,exploratory,0.809301,1.09585,B3l vs B3x,metal_state,True,False,-0.286546,-0.432302,-0.141533,-0.434896,-0.143677,0,0.0746911,0.209135,-0.00664261,-0.00542428,-0.318572,-0.24862,11,11,10000,19,0,False,UNDECIDED,-0.412918,-0.165039
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B3l,deterministic,exploratory,0.809301,1.09585,B3l vs B3x,unit (unclustered reference; never decides),False,False,-0.286546,-0.432302,-0.141533,-0.434896,-0.143677,0,0.0746911,0.209135,-0.00664261,-0.00542428,-0.318572,-0.24862,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B4x,deterministic,exploratory,0.809301,1.35895,B4x vs B3x,metal_state,True,False,-0.549653,-0.724508,-0.377807,-0.723622,-0.377318,0,0.0897055,0.251176,0.00288263,0.00168612,-0.60033,-0.510158,11,11,10000,19,0,False,UNDECIDED,-0.698005,-0.399492
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B4x,deterministic,exploratory,0.809301,1.35895,B4x vs B3x,unit (unclustered reference; never decides),False,False,-0.549653,-0.724508,-0.377807,-0.723622,-0.377318,0,0.0897055,0.251176,0.00288263,0.00168612,-0.60033,-0.510158,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B7,deterministic,exploratory,0.809301,0.782373,B7 vs B3x,metal_state,True,False,0.0269286,-0.0467026,0.106729,-0.0429324,0.112587,0.5214,0.0397103,0.111189,0.0142883,0.0262559,0.00582353,0.0430529,11,11,10000,19,0,False,PASS,-0.0359775,0.0981205
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B3x,B7,deterministic,exploratory,0.809301,0.782373,B7 vs B3x,unit (unclustered reference; never decides),False,False,0.0269286,-0.0467026,0.106729,-0.0429324,0.112587,0.5214,0.0397103,0.111189,0.0142883,0.0262559,0.00582353,0.0430529,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B1,B3x,deterministic,exploratory,1.40436,0.809301,B3x vs B1,metal_state,True,False,0.595056,0.410065,0.786224,0.415511,0.792447,0,0.097422,0.272782,0.0139122,0.0115318,0.545443,0.645026,11,11,10000,19,0,False,PASS,0.437624,0.76391
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B1,B3x,deterministic,exploratory,1.40436,0.809301,B3x vs B1,unit (unclustered reference; never decides),False,False,0.595056,0.410065,0.786224,0.415511,0.792447,0,0.097422,0.272782,0.0139122,0.0115318,0.545443,0.645026,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B2,B3x,deterministic,exploratory,1.09585,0.809301,B3x vs B2,metal_state,True,False,0.286546,0.141533,0.432302,0.143677,0.434896,0,0.0746911,0.209135,0.00664261,0.00542428,0.24862,0.318572,11,11,10000,19,0,False,PASS,0.165039,0.412918
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B2,B3x,deterministic,exploratory,1.09585,0.809301,B3x vs B2,unit (unclustered reference; never decides),False,False,0.286546,0.141533,0.432302,0.143677,0.434896,0,0.0746911,0.209135,0.00664261,0.00542428,0.24862,0.318572,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B1,B3i,deterministic,exploratory,1.40436,0.758631,B3i vs B1,metal_state,True,False,0.645727,0.45926,0.832346,0.45881,0.832297,0,0.0963836,0.269874,-0.00162931,0.000147594,0.598963,0.700763,11,11,10000,19,0,False,PASS,0.485862,0.805109
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B1,B3i,deterministic,exploratory,1.40436,0.758631,B3i vs B1,unit (unclustered reference; never decides),False,False,0.645727,0.45926,0.832346,0.45881,0.832297,0,0.0963836,0.269874,-0.00162931,0.000147594,0.598963,0.700763,11,11,10000,19,0,False,,,
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B2,B3i,deterministic,exploratory,1.09585,0.758631,B3i vs B2,metal_state,True,False,0.337216,0.202861,0.471791,0.203016,0.471861,0,0.0689248,0.192989,0.00187997,-0.000712074,0.303075,0.370016,11,11,10000,19,0,False,PASS,0.222983,0.45086
DESCRIPTIVE_baseline_difficulty,none (pre-seal baseline difficulty; not an R19 contrast),V2__element,V2,element,registered_unit,registered: metal state,confirmation,mae,g19_metal_state,B2,B3i,deterministic,exploratory,1.09585,0.758631,B3i vs B2,unit (unclustered reference; never decides),False,False,0.337216,0.202861,0.471791,0.203016,0.471861,0,0.0689248,0.192989,0.00187997,-0.000712074,0.303075,0.370016,11,11,10000,19,0,False,,,
