comparison,reference,candidate,outer_fold,delta_mae,delta_rmse,delta_r2,delta_spearman
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,3,0.010880962923654813,0.017831767561336753,0.04994898003039516,0.010429130434377987
A2_vs_E2_SHUFFLED_s2017,A2,E2_SHUFFLED_s2017,4,0.005180691049033459,0.010853739131630069,0.016077787816543676,0.010475673814052788
E2_SHUFFLED_s2017_vs_E2,E2_SHUFFLED_s2017,E2,0,0.0008947407941575225,-0.0034627173007546475,-0.014717353706517944,8.973324068783928e-05
E2_SHUFFLED_s2017_vs_E2,E2_SHUFFLED_s2017,E2,1,-0.002395629746324568,-0.002253575659171947,-0.0054775969818463555,-6.50581484671342e-05
E2_SHUFFLED_s2017_vs_E2,E2_SHUFFLED_s2017,E2,2,0.011816361604061965,0.014643410014779534,0.02093378387317768,0.006352900923465632
E2_SHUFFLED_s2017_vs_E2,E2_SHUFFLED_s2017,E2,3,-0.0015728686131322167,0.002255389667003116,0.006230848727520888,-0.029551028935456358
E2_SHUFFLED_s2017_vs_E2,E2_SHUFFLED_s2017,E2,4,-0.0034058180462151477,-0.006755722565656486,-0.009960589672311615,-0.010103157224644943
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,0,-0.003685647088466859,-0.0009346504072894612,-0.003957118966445128,-0.016546400468169187
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,1,-0.00214076987913131,0.0005859956811368194,0.0014001700537094042,-0.012244704820847385
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,2,0.0021922870507198877,0.005936403960711822,0.008456263846064238,0.002924161665729952
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,3,0.015357018842311443,0.02584349572850131,0.07199423356531698,0.016358264492054908
A2_vs_E2_SHUFFLED_s3019,A2,E2_SHUFFLED_s3019,4,0.0022304306998296997,0.006994341103359558,0.010406395028657145,0.008845561571247829
E2_SHUFFLED_s3019_vs_E2,E2_SHUFFLED_s3019,E2,0,0.0006668030212995113,-0.0035129811309027037,-0.01493034140832239,0.011369515029959476
E2_SHUFFLED_s3019_vs_E2,E2_SHUFFLED_s3019,E2,1,-0.006290287556485974,-0.007661926047990764,-0.01848638699466343,-0.007220770915650432
E2_SHUFFLED_s3019_vs_E2,E2_SHUFFLED_s3019,E2,2,0.004805535193626642,0.0021388290891839468,0.003026845191376637,0.0037947446361125126
E2_SHUFFLED_s3019_vs_E2,E2_SHUFFLED_s3019,E2,3,-0.006048924531788846,-0.00575633850016144,-0.015814404807400928,-0.03548016299313328
E2_SHUFFLED_s3019_vs_E2,E2_SHUFFLED_s3019,E2,4,-0.0004555576970113884,-0.0028963245373859747,-0.004289196884425084,-0.008473044981839983
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,0,-0.003099746221658428,-0.004808624078281976,-0.020426806775472928,-0.009807766985717559
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,1,-0.0077397890939658875,-0.004658311442718666,-0.011211202368408113,-0.013139107697592411
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,2,0.0038313216363280445,0.008382989113237649,0.011917775697460109,0.0037916802016284556
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,3,-0.0037815189777896663,-0.007084165986860014,-0.020181706740181715,-0.008407459642665871
A2_vs_E4_SHUFFLED_s1009,A2,E4_SHUFFLED_s1009,4,-3.560309951866625e-05,-0.0019844247013322547,-0.0029825766403610565,0.005347711509812059
E4_SHUFFLED_s1009_vs_E4,E4_SHUFFLED_s1009,E4,0,-0.005474328891489411,-0.005049889957592257,-0.021633620739286874,-0.0030406770154691176
E4_SHUFFLED_s1009_vs_E4,E4_SHUFFLED_s1009,E4,1,0.0036877080902415482,0.0038703785168545113,0.009324950263938536,0.0022628685509287205
E4_SHUFFLED_s1009_vs_E4,E4_SHUFFLED_s1009,E4,2,-0.007039095080193236,-0.0071679431658903114,-0.010180374027655814,-0.0022342380446864762
E4_SHUFFLED_s1009_vs_E4,E4_SHUFFLED_s1009,E4,3,0.005908101855932935,0.011337221604366787,0.03220565618800819,0.016545623923187258
E4_SHUFFLED_s1009_vs_E4,E4_SHUFFLED_s1009,E4,4,0.0026910487781740544,0.0028004042663781203,0.004205129492501625,0.003408624584897435
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,0,-0.005055210455765624,-0.00644327128119504,-0.027409199473878987,-0.009877254433498406
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,1,-0.008233761975461662,-0.007361150515177439,-0.017781872045032232,-0.009580397708366828
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,2,0.0012227769657287002,0.0012290007478789056,0.0017573359990292747,-0.0017850145154600927
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,3,0.009449886531682772,0.016386312776568435,0.045945450401330135,0.00415075072289095
A2_vs_E4_SHUFFLED_s2017,A2,E4_SHUFFLED_s2017,4,0.0015623389540911359,0.0019771857389563885,0.00295846919819176,0.0025418050965867467
E4_SHUFFLED_s2017_vs_E4,E4_SHUFFLED_s2017,E4,0,-0.0035188646573822147,-0.003415242754679193,-0.014651228040880815,-0.0029711895676882705
E4_SHUFFLED_s2017_vs_E4,E4_SHUFFLED_s2017,E4,1,0.004181680971737323,0.006573217589313285,0.015895619940562655,-0.001295841438296863
E4_SHUFFLED_s2017_vs_E4,E4_SHUFFLED_s2017,E4,2,-0.004430550409593892,-1.3954800531568168e-05,-1.993432922497984e-05,0.003342456672402072
E4_SHUFFLED_s2017_vs_E4,E4_SHUFFLED_s2017,E4,3,-0.0073233036535395035,-0.012133257159061661,-0.03392150095350366,0.003987413557630437
E4_SHUFFLED_s2017_vs_E4,E4_SHUFFLED_s2017,E4,4,0.0010931067245642523,-0.0011612061739105228,-0.0017359163460511917,0.006214530998122747
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,0,-0.003867405201345875,-0.005835848577624425,-0.024812314301708494,-0.007699099530608822
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,1,-0.003340477226769556,0.00044528832770673876,0.0010641727962473757,-0.011143812382613194
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,2,0.0027859749017047353,0.007990451031236079,0.011363326841561494,0.0016956589602548089
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,3,0.00944467758866474,0.016749185656311116,0.04695126529418858,0.008788722734255794
A2_vs_E4_SHUFFLED_s3019,A2,E4_SHUFFLED_s3019,4,0.00247313782708225,0.0023453415171959535,0.0035078837278958996,0.003812668870671443
E4_SHUFFLED_s3019_vs_E4,E4_SHUFFLED_s3019,E4,0,-0.004706669911801964,-0.004022665458249808,-0.017248113213051308,-0.005149344470577855
E4_SHUFFLED_s3019_vs_E4,E4_SHUFFLED_s3019,E4,1,-0.0007116037769547834,-0.001233221253570893,-0.0029504249007169525,0.0002675732359495031
E4_SHUFFLED_s3019_vs_E4,E4_SHUFFLED_s3019,E4,2,-0.005993748345569927,-0.006775405083888741,-0.0096259251717572,-0.00013821680331282948
E4_SHUFFLED_s3019_vs_E4,E4_SHUFFLED_s3019,E4,3,-0.007318094710521472,-0.012496130038804343,-0.034927315846362106,-0.0006505584537344067
E4_SHUFFLED_s3019_vs_E4,E4_SHUFFLED_s3019,E4,4,0.000182307851573138,-0.0015293619521500879,-0.0022853308757553314,0.004943667224038051
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,0,-0.00025071939728066317,0.005642265628711396,0.023752593568608038,-0.003273485331668158
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,1,-0.014682863513753364,-0.014608555569401327,-0.035638703603863786,-0.041495110766282095
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,2,-0.016889608163057346,-0.008881248268305053,-0.012802484066293363,-0.0007016696838826331
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,3,0.020253519531939546,0.02954604549945461,0.08209917780945131,0.031081774830249542
A2_vs_G4_SHUFFLED_s1009,A2,G4_SHUFFLED_s1009,4,0.0015550475903002847,0.008437477100420143,0.01253297463270897,0.013003833420766941
G4_SHUFFLED_s1009_vs_G4,G4_SHUFFLED_s1009,G4,0,-0.005047708099943815,-0.004914157185001433,-0.020674355265625444,-0.008420168296634445
G4_SHUFFLED_s1009_vs_G4,G4_SHUFFLED_s1009,G4,1,0.0005049529740656644,0.008078262738957342,0.019881805150726017,0.018069527951884434
G4_SHUFFLED_s1009_vs_G4,G4_SHUFFLED_s1009,G4,2,0.0058653936205508295,0.0017108944360103573,0.00248039594507099,-6.372833013101875e-05
G4_SHUFFLED_s1009_vs_G4,G4_SHUFFLED_s1009,G4,3,-0.018697450580389408,-0.03346204144136389,-0.09323148859334829,-0.011180221876840646
G4_SHUFFLED_s1009_vs_G4,G4_SHUFFLED_s1009,G4,4,-0.0012918167273627823,-0.0026044246949802896,-0.0038429414884765256,-0.0037017426453822555
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,0,-0.005185067980953917,0.0012319091959935857,0.00520589859056475,-0.01402889578567973
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,1,-0.010457221463832822,-0.004358716411235863,-0.010485850630679527,-0.03403680912940177
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,2,-0.0061545314085214575,0.0042073671737886675,0.006001659857480246,0.011574398605657898
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,3,0.02869367190342398,0.04093989899995065,0.11286565451939079,0.03791851435894478
A2_vs_G4_SHUFFLED_s2017,A2,G4_SHUFFLED_s2017,4,0.0009850927450403835,0.004688345922406578,0.006993721802024511,0.01096802845500744
G4_SHUFFLED_s2017_vs_G4,G4_SHUFFLED_s2017,G4,0,-0.0001133595162705614,-0.000503800752283623,-0.002127660287582156,0.0023352421573771265
G4_SHUFFLED_s2017_vs_G4,G4_SHUFFLED_s2017,G4,1,-0.003720689075854877,-0.002171576419208121,-0.005271047822458241,0.010611226315004108
G4_SHUFFLED_s2017_vs_G4,G4_SHUFFLED_s2017,G4,2,-0.004869683133985059,-0.011377721006083363,-0.01632374797870262,-0.01233979661967155
G4_SHUFFLED_s2017_vs_G4,G4_SHUFFLED_s2017,G4,3,-0.02713760295187384,-0.04485589494185993,-0.12399796530328777,-0.01801696140553588
G4_SHUFFLED_s2017_vs_G4,G4_SHUFFLED_s2017,G4,4,-0.000721861882102881,0.0011447064830332754,0.0016963113422079346,-0.0016659376796227532
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,0,-0.00430960604797781,0.004028730054590923,0.016983748235177787,-0.01944646809318329
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,1,-0.007686006315256344,-0.005077565622786884,-0.012227257283654591,-0.025886547642294477
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,2,-0.013245710558377366,-0.005531737454217978,-0.007952791168844953,0.003930798036551608
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,3,0.02416536304068062,0.033455204808697236,0.09271100437011348,0.03446326682985312
A2_vs_G4_SHUFFLED_s3019,A2,G4_SHUFFLED_s3019,4,0.002943371580292453,0.010914102914129975,0.016166092943884935,0.011467020814546203
G4_SHUFFLED_s3019_vs_G4,G4_SHUFFLED_s3019,G4,0,-0.0009888214492466685,-0.0033006216108809605,-0.013905509932195192,0.007752814464880686
G4_SHUFFLED_s3019_vs_G4,G4_SHUFFLED_s3019,G4,1,-0.006491904224431355,-0.0014527272076571007,-0.0035296411694831775,0.0024609648278968166
G4_SHUFFLED_s3019_vs_G4,G4_SHUFFLED_s3019,G4,2,0.0022214960158708497,-0.0016386163780767182,-0.00236929695237742,-0.00469619605056526
G4_SHUFFLED_s3019_vs_G4,G4_SHUFFLED_s3019,G4,3,-0.022609294089130483,-0.037371200750606515,-0.10384331515401046,-0.014561713876444227
G4_SHUFFLED_s3019_vs_G4,G4_SHUFFLED_s3019,G4,4,-0.0026801407173549507,-0.005081050508690121,-0.00747605979965249,-0.0021649300391615167
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,0,-0.010218872389364864,-0.010785829360692611,-0.046053281537863366,0.02503215191938246
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,1,-0.08755535431219152,-0.09822463794003511,-0.2667566310481341,-0.026576724537811458
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,2,0.0022757978824150538,0.023152193988027703,0.03252130407320786,0.022646117528539733
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,3,0.044752637300378706,0.07731338105820873,0.2077559289426819,0.0962262337912756
A2_vs_S4_SHUFFLED_s1009,A2,S4_SHUFFLED_s1009,4,-0.01683843070774288,-0.02195820541333854,-0.033743676353264584,-0.017228405943974234
S4_SHUFFLED_s1009_vs_S4,S4_SHUFFLED_s1009,S4,0,-0.024118263354217517,-0.03065228162418887,-0.13552057447841048,-0.03814042419616637
S4_SHUFFLED_s1009_vs_S4,S4_SHUFFLED_s1009,S4,1,0.0023414895790658807,0.004111940225832167,0.012445436049760672,0.003401189088170442
S4_SHUFFLED_s1009_vs_S4,S4_SHUFFLED_s1009,S4,2,-0.0030105859959323467,-0.01598384524856722,-0.022320321800245013,-0.005344787648453142
S4_SHUFFLED_s1009_vs_S4,S4_SHUFFLED_s1009,S4,3,-0.013403122422369351,-0.026172841212457554,-0.06776771295619499,-0.017977306632780077
S4_SHUFFLED_s1009_vs_S4,S4_SHUFFLED_s1009,S4,4,-0.0012127810823970853,0.005873979595895862,0.009186224641667629,0.0038058717461750824
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,0,-0.019049157830229257,-0.019346320872891898,-0.08321003232296498,0.01905680317926628
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,1,-0.08392382990075514,-0.09214093657916517,-0.2483829730664594,-0.02678398107911084
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,2,-0.0019048486247232321,0.006057011135306878,0.008627225632140134,0.023333415492599374
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,3,0.04093248478814093,0.06738208252097921,0.18235038704891082,0.10307992373598429
A2_vs_S4_SHUFFLED_s2017,A2,S4_SHUFFLED_s2017,4,-0.014770960988491233,-0.01883229529038044,-0.02884060817840317,-0.016574262183246757
S4_SHUFFLED_s2017_vs_S4,S4_SHUFFLED_s2017,S4,0,-0.015287977913353124,-0.022091790111989584,-0.09836382369330887,-0.032165075456050185
S4_SHUFFLED_s2017_vs_S4,S4_SHUFFLED_s2017,S4,1,-0.0012900348323705013,-0.001971761135037775,-0.005928221931914002,0.0036084456294698253
S4_SHUFFLED_s2017_vs_S4,S4_SHUFFLED_s2017,S4,2,0.0011700605112059392,0.001111337604153606,0.00157375664082271,-0.006032085612512783
S4_SHUFFLED_s2017_vs_S4,S4_SHUFFLED_s2017,S4,3,-0.009582969910131578,-0.016241542675228038,-0.0423621710624239,-0.024830996577488773
S4_SHUFFLED_s2017_vs_S4,S4_SHUFFLED_s2017,S4,4,-0.003280250801648732,0.002748069472937764,0.004283156466806215,0.0031517279854476055
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,0,-0.01211395271319149,-0.0073694361302454325,-0.03137397808942688,0.019134900215677098
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,1,-0.08853258111213447,-0.09647657261659348,-0.2614521858006279,-0.034358219837271387
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,2,0.0007707442491550198,0.018295201317571008,0.02580101193008011,0.018210737410631506
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,3,0.03502559574382319,0.05877965314089284,0.16003888218697349,0.09242722356916577
A2_vs_S4_SHUFFLED_s3019,A2,S4_SHUFFLED_s3019,4,-0.017956521210054643,-0.020638092082293336,-0.031669019968014966,-0.008040196607946859
S4_SHUFFLED_s3019_vs_S4,S4_SHUFFLED_s3019,S4,0,-0.02222318303039089,-0.03406867485463605,-0.15019987792684697,-0.032243172492461
S4_SHUFFLED_s3019_vs_S4,S4_SHUFFLED_s3019,S4,1,0.0033187163790088237,0.002363874902390539,0.007140990802254499,0.01118268438763037
S4_SHUFFLED_s3019_vs_S4,S4_SHUFFLED_s3019,S4,2,-0.0015055323626723127,-0.011126852578110524,-0.015600029657117265,-0.0009094075305449145
S4_SHUFFLED_s3019_vs_S4,S4_SHUFFLED_s3019,S4,3,-0.0036760808658138355,-0.007639113295141664,-0.020050666200486567,-0.014178296410670255
S4_SHUFFLED_s3019_vs_S4,S4_SHUFFLED_s3019,S4,4,-9.46905800853215e-05,0.004553866264850659,0.0071115682564180105,-0.005382337589852293
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,0,-0.011244167132771377,-0.00816268487191163,-0.03477474615547993,0.025788574345593063
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,1,-0.04188729752992648,-0.037685624619878344,-0.09480974092938876,-0.004499784272399832
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,2,-0.0023719788504033,0.013264652266083199,0.01878337267221053,0.02009831905147974
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,3,0.035192320208564165,0.056981014504845384,0.15533804919584115,0.09778243672030607
A2_vs_S5_SHUFFLED_s1009,A2,S5_SHUFFLED_s1009,4,-0.015659432136150397,-0.020628674226089994,-0.031654240250610366,-0.018217041993169203
S5_SHUFFLED_s1009_vs_S5,S5_SHUFFLED_s1009,S5,0,0.0037605252777096476,0.0027190833794282776,0.011637954095926384,-0.0053107172470631125
S5_SHUFFLED_s1009_vs_S5,S5_SHUFFLED_s1009,S5,1,-0.00028111219471443905,0.0020082672866106877,0.005289087828473038,-0.010113800605611067
S5_SHUFFLED_s1009_vs_S5,S5_SHUFFLED_s1009,S5,2,0.008999948747662856,0.005923905041004596,0.008257788158367863,0.009915717949409153
S5_SHUFFLED_s1009_vs_S5,S5_SHUFFLED_s1009,S5,3,-0.0005678982249928688,0.004472543917748983,0.01166631305908028,-0.014531164504591465
S5_SHUFFLED_s1009_vs_S5,S5_SHUFFLED_s1009,S5,4,0.0012570107006974474,0.0004900109628162008,0.0007685752781796396,0.010950448345381725
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,0,-0.013952509880248376,-0.015603797207482284,-0.06689974345108118,0.0322332177754327
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,1,-0.087197983328486,-0.09618185001085366,-0.260559848729943,-0.027957993937295367
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,2,0.0031460021985385556,0.013437340005732157,0.019025237734679012,0.028308123398179563
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,3,0.026002391542764514,0.04554139403216739,0.12514995377964844,0.08517869736366213
A2_vs_S5_SHUFFLED_s2017,A2,S5_SHUFFLED_s2017,4,-0.01693032223023133,-0.024666407475397667,-0.03801824040628132,-0.021004982374652315
S5_SHUFFLED_s2017_vs_S5,S5_SHUFFLED_s2017,S5,0,0.006468868025186647,0.010160195714998932,0.04376295139152764,-0.011755360676902749
S5_SHUFFLED_s2017_vs_S5,S5_SHUFFLED_s2017,S5,1,0.045029573603845074,0.06050449267758601,0.17103919562902725,0.013344409059284468
S5_SHUFFLED_s2017_vs_S5,S5_SHUFFLED_s2017,S5,2,0.003481967698721,0.005751217301355638,0.00801592309589938,0.0017059136027093302
S5_SHUFFLED_s2017_vs_S5,S5_SHUFFLED_s2017,S5,3,0.008622030440806783,0.015912164390426975,0.041854408475273,-0.0019274251479475257
S5_SHUFFLED_s2017_vs_S5,S5_SHUFFLED_s2017,S5,4,0.0025279007947783816,0.004527744212123874,0.0071325754338505964,0.013738388726864836
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,0,-0.01774526946749677,-0.016010212138974356,-0.06866598529865553,0.02246924466339273
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,1,-0.04749420298550244,-0.04132205483791618,-0.10445465602945281,-0.012715631541124872
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,2,0.024447777472251186,0.045439409355349514,0.06266280263003454,0.038028124475560254
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,3,0.03490011114289915,0.05690729024592445,0.1551451027198738,0.10071754780516329
A2_vs_S5_SHUFFLED_s3019,A2,S5_SHUFFLED_s3019,4,-0.011075626981435549,-0.017002715305685367,-0.025986176791372828,-0.009688187017590777
S5_SHUFFLED_s3019_vs_S5,S5_SHUFFLED_s3019,S5,0,0.010261627612435043,0.010566610646491004,0.045529193239101984,-0.001991387564862779
S5_SHUFFLED_s3019_vs_S5,S5_SHUFFLED_s3019,S5,1,0.005325793260861522,0.0056446975046485215,0.014934002928537082,-0.0018979533368860269
S5_SHUFFLED_s3019_vs_S5,S5_SHUFFLED_s3019,S5,2,-0.01781980757499163,-0.02625085204826172,-0.03562164179945615,-0.00801408747467136
S5_SHUFFLED_s3019_vs_S5,S5_SHUFFLED_s3019,S5,3,-0.0002756891593278521,0.004546268176669921,0.011859259535047628,-0.017466275589448688
S5_SHUFFLED_s3019_vs_S5,S5_SHUFFLED_s3019,S5,4,-0.003326794454017401,-0.0031359479575884253,-0.004899488181057898,0.0024215933698032988
B0_trivial_vs_A2,B0_trivial,A2,0,-0.11004890823010183,0.002220428182646006,0.009411272496714584,
B0_trivial_vs_A2,B0_trivial,A2,1,0.2507786583771391,0.3593750489417245,1.285995943153536,
B0_trivial_vs_A2,B0_trivial,A2,2,0.5356628881416865,0.6410273221104148,1.3901256283213845,
B0_trivial_vs_A2,B0_trivial,A2,3,0.21084274105413026,0.2626202030663818,0.8767051151827525,
B0_trivial_vs_A2,B0_trivial,A2,4,0.34309434435423186,0.5398617367952876,1.3017726931725135,
B1_ridge_A2_vs_A2,B1_ridge_A2,A2,0,0.04279974768009259,0.04278596495527964,0.18769063523805185,0.054695450848168625
B1_ridge_A2_vs_A2,B1_ridge_A2,A2,1,0.05096667465889465,0.08515781398643518,0.22759434413741286,0.04397968761176507
B1_ridge_A2_vs_A2,B1_ridge_A2,A2,2,0.10256764859714568,0.09612292641932263,0.14820817161375344,0.04502313299845939
B1_ridge_A2_vs_A2,B1_ridge_A2,A2,3,-0.17112501479319914,-0.24236320052653199,-0.5746568087871984,-0.14725435792702735
B1_ridge_A2_vs_A2,B1_ridge_A2,A2,4,0.09440805040168532,0.12726922849182937,0.21821095701405568,0.062298885588868425
B1_ridge_A2_vs_B2_ridge_A5,B1_ridge_A2,B2_ridge_A5,0,-0.08091853379105102,-0.09275103411504881,-0.4528132131091993,-0.05127961206776274
B1_ridge_A2_vs_B2_ridge_A5,B1_ridge_A2,B2_ridge_A5,1,-0.041596564724261986,-0.017202062545345287,-0.05179089291472272,-0.051236684106478636
B1_ridge_A2_vs_B2_ridge_A5,B1_ridge_A2,B2_ridge_A5,2,-0.051496378160837186,-0.06002737281041681,-0.10333467733808033,-0.07038191820116879
B1_ridge_A2_vs_B2_ridge_A5,B1_ridge_A2,B2_ridge_A5,3,-0.013629164172723807,-0.007872183601988325,-0.015129650734924782,-0.04010243204095876
B1_ridge_A2_vs_B2_ridge_A5,B1_ridge_A2,B2_ridge_A5,4,-0.03349063648899675,-0.013719726138769595,-0.026789824882094915,-0.07550372495731417
