id_a,id_b,pub_a,pub_b,tier_a,tier_b,duplicate_class_a,duplicate_class_b,log_D_a,log_D_b,abs_delta_log_D,same_publication,same_duplicate_group,both_ab_group,near_dup_sig6,strict_key_equal_sig6,key_id_sig6,near_dup_sig3,strict_key_equal_sig3,key_id_sig3,both_model,strict_sig6,strict_sig3
SAE:3010,SAE:3017,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.526503,0.060377,0.466126,True,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:5436,SAE:5444,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.526503,0.060377,0.466126,True,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:8766,SAE:8901,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.04036,1.50649,0.466138,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:8860,SAE:8907,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.17491,1.6416,0.466688,True,False,False,False,,,True,False,k_64678b3a0b55,True,False,False
SAE:4802,SAE:4859,pub_23f10a0918,pub_23f10a0918,MODEL,MODEL,UNIQUE,UNIQUE,-0.188961,-0.655745,0.466784,True,False,False,True,False,k_33733fdfde1f,True,False,k_33733fdfde1f,True,False,False
SAE:8902,SAE:8908,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.23574,1.70257,0.466829,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:13801,SAE:13843,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,1.25064,1.71775,0.467116,True,False,False,True,False,k_62a5f7ae8b76,True,False,k_62a5f7ae8b76,True,False,False
SAE:15641,SAE:15642,pub_e287124c22,pub_e287124c22,MODEL,MODEL,UNIQUE,UNIQUE,-1.12494,-0.657577,0.467361,True,False,False,True,True,k_038cbe83cdef,True,True,k_038cbe83cdef,True,True,True
SAE:4746,SAE:4921,pub_23f10a0918,pub_23f10a0918,MODEL,MODEL,UNIQUE,UNIQUE,0.51753,0.0499087,0.467621,True,False,False,True,False,k_1eb6065bcf7c,True,False,k_1eb6065bcf7c,True,False,False
SAE:10302,SAE:10306,pub_6b0ea2ccc9,pub_6b0ea2ccc9,MODEL,MODEL,UNIQUE,UNIQUE,0.670588,1.13824,0.467647,True,False,False,True,True,k_30c04f5a7381,True,True,k_30c04f5a7381,True,True,True
SAE:3481,SAE:3493,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,2.22235,1.75467,0.467682,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:2987,SAE:3007,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.686155,0.218229,0.467926,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:5410,SAE:5420,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.686155,0.218229,0.467926,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:13901,SAE:13915,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,1.60358,1.13555,0.468031,True,False,False,True,False,k_288710cd64de,True,False,k_288710cd64de,True,False,False
SAE:2985,SAE:3033,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,0.525068,0.993121,0.468053,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:5383,SAE:5414,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.993121,0.525068,0.468053,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:8764,SAE:8916,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,0.97502,1.44307,0.468054,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:2667,SAE:2698,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,0.255775,-0.212283,0.468058,True,False,False,True,False,k_ed4697b6df17,True,False,k_ed4697b6df17,True,False,False
SAE:13887,SAE:13901,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,1.1353,1.60358,0.468279,True,False,False,True,False,k_288710cd64de,True,False,k_288710cd64de,True,False,False
SAE:13113,SAE:13115,pub_1605e436d7,pub_1605e436d7,MODEL,MODEL,UNIQUE,UNIQUE,0.641474,1.11093,0.469452,True,False,False,True,False,k_41b846a41fb5,True,False,k_41b846a41fb5,True,False,False
SAE:3227,SAE:3497,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.55509,2.02465,0.469555,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:13563,SAE:13591,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,1.04545,0.575758,0.469697,True,False,False,True,False,k_3659ca021682,True,False,k_3659ca021682,True,False,False
SAE:13568,SAE:13582,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,-3.90553e-15,-0.469697,0.469697,True,False,False,True,False,k_0ee92a07844f,True,False,k_0ee92a07844f,True,False,False
SAE:15737,SAE:15741,pub_e287124c22,pub_e287124c22,MODEL,MODEL,UNIQUE,UNIQUE,2.29447,2.76492,0.470457,True,False,False,True,False,k_5908cf39193a,True,False,k_5908cf39193a,True,False,False
SAE:6772,SAE:6776,pub_c5c230f0ad,pub_c5c230f0ad,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-1.16827,-1.63902,0.470744,True,True,False,True,True,k_5cc49bf4d29e,True,True,k_5cc49bf4d29e,True,True,True
SAE:2683,SAE:2686,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,0.0809708,0.551856,0.470885,True,False,False,True,False,k_368667ef72d1,True,False,k_368667ef72d1,True,False,False
SAE:6551,SAE:6562,pub_d1456e20d4,pub_d1456e20d4,MODEL,MODEL,UNIQUE,UNIQUE,0.436163,-0.0347621,0.470925,True,False,False,True,False,k_c75093d1f0ee,True,False,k_c75093d1f0ee,True,False,False
SAE:13707,SAE:13721,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,-0.157973,-0.628912,0.470939,True,False,False,True,False,k_8f0500019c86,True,False,k_8f0500019c86,True,False,False
SAE:8767,SAE:8906,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.12404,1.59537,0.471336,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:10302,SAE:10305,pub_6b0ea2ccc9,pub_6b0ea2ccc9,MODEL,MODEL,UNIQUE,UNIQUE,0.670588,1.14265,0.472059,True,False,False,True,True,k_30c04f5a7381,True,True,k_30c04f5a7381,True,True,True
SAE:8765,SAE:8904,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.00864,1.48133,0.472696,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:13520,SAE:13590,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.14765,0.674242,0.473409,True,False,False,True,False,k_5dd6d01b6a55,True,False,k_5dd6d01b6a55,True,False,False
SAE:2674,SAE:2677,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,-0.252704,0.220708,0.473412,True,False,False,True,False,k_368667ef72d1,True,False,k_368667ef72d1,True,False,False
SAE:3484,SAE:3496,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.762,2.23546,0.473452,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:8768,SAE:8907,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.16792,1.6416,0.473674,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:13605,SAE:13661,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.36518,0.891496,0.473682,True,False,False,True,False,k_bae05cfe833a,True,False,k_bae05cfe833a,True,False,False
SAE:8764,SAE:8897,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,0.97502,1.44889,0.473868,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:13604,SAE:13660,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.32203,0.847507,0.474527,True,False,False,True,False,k_4f5b1bf3c872,True,False,k_4f5b1bf3c872,True,False,False
SAE:6869,SAE:6879,pub_45b8fb22e7,pub_45b8fb22e7,MODEL,MODEL,UNIQUE,UNIQUE,1.1506,0.676056,0.47454,True,False,False,True,False,k_e5eef8db9ca4,True,False,k_e5eef8db9ca4,True,False,False
SAE:13196,SAE:13235,pub_0773be699f,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,1.97874,2.45332,0.474574,True,False,False,False,,,True,True,k_ad379fd984d4,True,False,True
SAE:7036,SAE:7038,pub_9a95bb9836,pub_9a95bb9836,MODEL,MODEL,UNIQUE,UNIQUE,0.613718,0.139109,0.474609,True,False,False,True,False,k_d4700cc37620,True,False,k_d4700cc37620,True,False,False
SAE:15674,SAE:15686,pub_e287124c22,pub_e287124c22,MODEL,MODEL,UNIQUE,UNIQUE,2.29003,2.76492,0.474888,True,False,False,True,False,k_d1a74c2668cd,True,False,k_d1a74c2668cd,True,False,False
SAE:15642,SAE:15644,pub_e287124c22,pub_e287124c22,MODEL,MODEL,UNIQUE,UNIQUE,-0.657577,-0.182435,0.475143,True,False,False,True,True,k_038cbe83cdef,True,True,k_038cbe83cdef,True,True,True
SAE:15650,SAE:15652,pub_e287124c22,pub_e287124c22,MODEL,MODEL,UNIQUE,UNIQUE,0.522575,0.997823,0.475248,True,False,False,True,True,k_65fa0766dd50,True,True,k_65fa0766dd50,True,True,True
SAE:11564,SAE:11565,pub_bef16e560c,pub_bef16e560c,MODEL,MODEL,UNIQUE,UNIQUE,0.668386,0.193125,0.475261,True,False,False,True,False,k_b164d4188215,True,False,k_b164d4188215,True,False,False
SAE:6691,SAE:6705,pub_9055eb0be9,pub_9055eb0be9,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-0.7,-0.223471,0.476529,True,True,False,True,True,k_4e7e69967d3d,True,True,k_4e7e69967d3d,True,True,True
SAE:3482,SAE:3503,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,UNIQUE,2.01557,1.53895,0.476619,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:8764,SAE:8917,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,0.97502,1.45177,0.476746,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:14802,SAE:14810,pub_e287124c22,pub_e287124c22,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-2.52288,-2.04576,0.477121,True,False,False,True,False,k_008c9ddff1d0,True,False,k_0475bd8755ab,True,False,False
SAE:13060,SAE:13071,pub_1605e436d7,pub_1605e436d7,MODEL,MODEL,UNIQUE,UNIQUE,-1.22185,-1.69897,0.477121,True,False,False,True,False,k_5fe3b8d42967,True,False,k_5fe3b8d42967,True,False,False
SAE:11570,SAE:11571,pub_bef16e560c,pub_bef16e560c,MODEL,MODEL,UNIQUE,UNIQUE,-0.619789,-1.09691,0.477121,True,False,False,True,False,k_278e14dde894,True,False,k_278e14dde894,True,False,False
SAE:11456,SAE:11458,pub_2e9f2dbea9,pub_2e9f2dbea9,MODEL,MODEL,UNIQUE,UNIQUE,1.14613,1.62325,0.477121,True,False,False,True,False,k_4ff696f906a5,True,False,k_4ff696f906a5,True,False,False
SAE:5207,SAE:5221,pub_a470dfb784,pub_a470dfb784,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,-0.788483,-0.311361,0.477121,True,False,False,True,False,k_8bf189bb67d3,True,False,k_8bf189bb67d3,True,False,False
SAE:13871,SAE:13885,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,0.495695,0.0184502,0.477245,True,False,False,True,False,k_af09dafe7f9e,True,False,k_af09dafe7f9e,True,False,False
SAE:13548,SAE:13590,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.15152,0.674242,0.477273,True,False,False,True,False,k_5dd6d01b6a55,True,False,k_5dd6d01b6a55,True,False,False
SAE:13591,SAE:13599,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,0.575758,0.0984848,0.477273,True,False,False,True,False,k_3659ca021682,True,False,k_3659ca021682,True,False,False
SAE:8763,SAE:8916,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,0.964653,1.44307,0.478421,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:14764,SAE:14784,pub_e287124c22,pub_e287124c22,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,1.19019,1.66878,0.478586,True,False,False,True,False,k_18c2ec9ff97b,True,False,k_bc766f8e7b86,True,False,False
SAE:3032,SAE:3045,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,1.09434,0.615749,0.478594,True,True,False,True,True,k_5e22ee53c1f5,True,True,k_5e22ee53c1f5,True,True,True
SAE:8765,SAE:8900,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.00864,1.48754,0.478905,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:2683,SAE:2687,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,0.0809708,0.560172,0.479201,True,False,False,True,False,k_368667ef72d1,True,False,k_368667ef72d1,True,False,False
SAE:8772,SAE:8908,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.22336,1.70257,0.47921,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:3226,SAE:3481,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,UNIQUE,1.74288,2.22235,0.47947,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:8771,SAE:8908,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.22268,1.70257,0.479891,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:8773,SAE:8908,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.222,1.70257,0.480573,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:3493,SAE:3496,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.75467,2.23546,0.480785,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:10302,SAE:10308,pub_6b0ea2ccc9,pub_6b0ea2ccc9,MODEL,MODEL,UNIQUE,UNIQUE,0.670588,1.15147,0.480882,True,False,False,True,True,k_30c04f5a7381,True,True,k_30c04f5a7381,True,True,True
SAE:7225,SAE:7226,pub_efa0ee8c79,pub_efa0ee8c79,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-0.939302,-1.42022,0.480914,True,True,False,True,True,k_a063d2f8ad19,True,True,k_a063d2f8ad19,True,True,True
SAE:4734,SAE:4794,pub_23f10a0918,pub_23f10a0918,MODEL,MODEL,UNIQUE,UNIQUE,-1.3478,-0.866771,0.48103,True,False,False,True,False,k_30bc744656f2,True,False,k_30bc744656f2,True,False,False
SAE:13819,SAE:13888,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,0.767176,1.24846,0.481287,True,False,False,True,False,k_c1c854b50e0a,True,False,k_c1c854b50e0a,True,False,False
SAE:5438,SAE:5446,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.501417,0.0200577,0.481359,True,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:3008,SAE:3009,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.0200577,0.501417,0.481359,True,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:13152,SAE:13154,pub_0773be699f,pub_0773be699f,MODEL,MODEL,UNIQUE,UNIQUE,0.327692,-0.153846,0.481538,True,False,False,True,False,k_5ea94ae60bb8,True,False,k_5ea94ae60bb8,True,False,False
SAE:13606,SAE:13662,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.34669,0.865103,0.481585,True,False,False,True,False,k_db546ed1f4d8,True,False,k_db546ed1f4d8,True,False,False
SAE:13535,SAE:13661,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.37315,0.891496,0.481659,True,False,False,True,False,k_bae05cfe833a,True,False,k_bae05cfe833a,True,False,False
SAE:2990,SAE:2994,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.889797,0.407059,0.482738,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:5404,SAE:5416,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.889797,0.407059,0.482738,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:3481,SAE:3500,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,UNIQUE,2.22235,1.73945,0.482906,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:8770,SAE:8908,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.21892,1.70257,0.483655,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:11349,SAE:11373,pub_2e9f2dbea9,pub_2e9f2dbea9,MODEL,MODEL,UNIQUE,UNIQUE,2.07527,2.55914,0.483871,True,False,False,True,False,k_e9de7b5f888c,True,False,k_a1cddef63d78,True,False,False
SAE:8763,SAE:8897,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,0.964653,1.44889,0.484235,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:6778,SAE:6780,pub_c5c230f0ad,pub_c5c230f0ad,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-1.9608,-1.47608,0.484718,True,True,False,True,True,k_5cc49bf4d29e,True,True,k_5cc49bf4d29e,True,True,True
SAE:10302,SAE:10322,pub_6b0ea2ccc9,pub_6b0ea2ccc9,MODEL,MODEL,UNIQUE,C_POSSIBLE_INDEPENDENT_REPLICATE,0.670588,1.15534,0.484748,True,False,False,True,True,k_30c04f5a7381,True,True,k_30c04f5a7381,True,True,True
SAE:10302,SAE:10353,pub_6b0ea2ccc9,pub_6b0ea2ccc9,MODEL,MODEL,UNIQUE,C_POSSIBLE_INDEPENDENT_REPLICATE,0.670588,1.15534,0.484748,True,False,False,True,True,k_30c04f5a7381,True,True,k_30c04f5a7381,True,True,True
SAE:4752,SAE:4770,pub_23f10a0918,pub_23f10a0918,MODEL,MODEL,UNIQUE,UNIQUE,-0.0631774,-0.548025,0.484847,True,False,False,True,False,k_256264c3e176,True,False,k_256264c3e176,True,False,False
SAE:3002,SAE:3049,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.716003,0.230449,0.485554,True,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:5456,SAE:5470,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.716003,0.230449,0.485554,True,False,False,True,False,k_4ccc4c5a4d4a,True,False,k_4ccc4c5a4d4a,True,False,False
SAE:3497,SAE:3503,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,UNIQUE,2.02465,1.53895,0.485699,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:13536,SAE:13662,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.35168,0.865103,0.486575,True,False,False,True,False,k_db546ed1f4d8,True,False,k_db546ed1f4d8,True,False,False
SAE:8763,SAE:8917,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,0.964653,1.45177,0.487113,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:9616,SAE:9618,pub_1d18e32c4e,pub_1d18e32c4e,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,1.43702,0.949565,0.487453,True,False,False,True,False,k_c51bcdd5b5bc,True,False,k_c51bcdd5b5bc,True,False,False
SAE:6776,SAE:6794,pub_c5c230f0ad,pub_c5c230f0ad,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-1.63902,-2.12656,0.487539,True,True,False,True,True,k_5cc49bf4d29e,True,True,k_5cc49bf4d29e,True,True,True
SAE:2685,SAE:2691,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,0.275262,-0.212283,0.487545,True,False,False,True,False,k_368667ef72d1,True,False,k_368667ef72d1,True,False,False
SAE:2695,SAE:2698,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,0.275262,-0.212283,0.487545,True,False,False,True,False,k_ed4697b6df17,True,False,k_ed4697b6df17,True,False,False
SAE:6776,SAE:6783,pub_c5c230f0ad,pub_c5c230f0ad,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,-1.63902,-2.12681,0.48779,True,True,False,True,True,k_5cc49bf4d29e,True,True,k_5cc49bf4d29e,True,True,True
SAE:13534,SAE:13660,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.33557,0.847507,0.488063,True,False,False,True,False,k_4f5b1bf3c872,True,False,k_4f5b1bf3c872,True,False,False
SAE:3236,SAE:3482,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,E_VALUE_CONFLICT,UNIQUE,1.52743,2.01557,0.488143,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:2998,SAE:3011,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.116618,0.605296,0.488679,True,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:5434,SAE:5442,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.605296,0.116618,0.488679,True,False,False,True,False,k_eb57594c3a50,True,False,k_eb57594c3a50,True,False,False
SAE:13621,SAE:13663,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,0.200308,0.68915,0.488841,True,False,False,True,False,k_dabda7c561dd,True,False,k_dabda7c561dd,True,False,False
SAE:10302,SAE:10304,pub_6b0ea2ccc9,pub_6b0ea2ccc9,MODEL,MODEL,UNIQUE,UNIQUE,0.670588,1.16029,0.489706,True,False,False,True,True,k_30c04f5a7381,True,True,k_30c04f5a7381,True,True,True
SAE:6202,SAE:6206,pub_58ab6ca575,pub_58ab6ca575,MODEL,MODEL,UNIQUE,UNIQUE,0.842609,0.352183,0.490427,True,False,False,True,False,k_f1e7a648ed2f,True,False,k_f1e7a648ed2f,True,False,False
SAE:8769,SAE:8908,pub_0884e38fbe,pub_0884e38fbe,MODEL,MODEL,UNIQUE,UNIQUE,1.21129,1.70257,0.491283,True,False,False,True,False,k_64678b3a0b55,True,False,k_64678b3a0b55,True,False,False
SAE:13883,SAE:13897,pub_d68ed8c8cf,pub_d68ed8c8cf,MODEL,MODEL,UNIQUE,UNIQUE,-0.375154,-0.867008,0.491854,True,False,False,True,False,k_6291b9ebe26f,True,False,k_6291b9ebe26f,True,False,False
SAE:9614,SAE:9616,pub_1d18e32c4e,pub_1d18e32c4e,MODEL,MODEL,E_VALUE_CONFLICT,E_VALUE_CONFLICT,0.945093,1.43702,0.491925,True,False,False,True,False,k_c51bcdd5b5bc,True,False,k_c51bcdd5b5bc,True,False,False
SAE:3481,SAE:3509,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,UNIQUE,2.22235,1.72985,0.492506,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:3226,SAE:3496,pub_fdc02269b7,pub_fdc02269b7,MODEL,MODEL,UNIQUE,UNIQUE,1.74288,2.23546,0.492573,True,False,False,True,False,k_6fb1db48c46b,True,False,k_6360d6c73f94,True,False,False
SAE:15502,SAE:15661,pub_e287124c22,pub_e287124c22,MODEL,MODEL,UNIQUE,E_VALUE_CONFLICT,2.10721,2.59988,0.492673,True,False,False,True,False,k_e4b75f88d71c,True,False,k_e4b75f88d71c,True,False,False
SAE:2677,SAE:2689,pub_0e7f3e0563,pub_0e7f3e0563,MODEL,MODEL,UNIQUE,UNIQUE,0.220708,0.713404,0.492696,True,False,False,True,False,k_368667ef72d1,True,False,k_368667ef72d1,True,False,False
SAE:2994,SAE:3014,pub_c2d786b979,pub_c2d786b979,MODEL,MODEL,UNIQUE,UNIQUE,0.407059,-0.0863341,0.493393,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:5416,SAE:5428,pub_4a1871d85d,pub_4a1871d85d,MODEL,MODEL,A_EXACT_DATABASE_DUPLICATE,A_EXACT_DATABASE_DUPLICATE,0.407059,-0.0863341,0.493393,True,False,False,True,False,k_2646020d68b7,True,False,k_2646020d68b7,True,False,False
SAE:10460,SAE:10462,pub_ad5a7268e5,pub_ad5a7268e5,MODEL,MODEL,UNIQUE,UNIQUE,-0.676845,-0.183206,0.493639,True,False,False,True,True,k_654dd8f2cd59,True,True,k_654dd8f2cd59,True,True,True
