arm,extractant_family,macro_mae,macro_mae_split_sd,n_extractants,fraction_extractants_improved_vs_A2,split_seed_count
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.4018383233212692,0.04383487270811408,1,1.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.19713813891238643,0.03519278955863904,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.15049837866960017,0.0502385773063858,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.07943128624026984,0.006664809384522458,1,0.4,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.23678255246895405,0.05944402594502152,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1336441435685195,0.02704403947818267,1,1.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.21598701950062527,0.07048453732899149,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.3606214786502389,0.046113851557146895,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.24370341568958914,0.1531156006003151,1,0.4,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.65022558341011,0.02127438372573072,1,0.2,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.4830420506301768,0.01968045441580502,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5246117097277674,0.0026449969783854817,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4738272187658733,0.06017963682650519,1,0.2,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4303067117977569,0.1190324379319216,1,0.6,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.14437599427995013,0.04751743859665912,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.41110162014368345,0.01691969118825906,1,0.8,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.16978434022664446,0.01600517761418989,1,0.8,5
H1_CATBOOST_GROUP_SQRT_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.19288289695749367,0.009798650289008629,1,1.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.28120693199695823,0.013471118627269848,1,0.0,5
H1_CATBOOST_GROUP_SQRT_RMSE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.3462851584090665,0.042779865517320236,1,0.6,5
H1_CATBOOST_GROUP_SQRT_RMSE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.4072582267469934,0.07474879169545126,1,0.8,5
H1_CATBOOST_GROUP_SQRT_RMSE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.4501566345404179,0.06455892564075236,1,0.4,5
H1_CATBOOST_GROUP_SQRT_MAE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.19189760120625388,0.1391860740733503,1,0.6,5
H1_CATBOOST_GROUP_SQRT_MAE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.20889640089515776,0.09970845574290152,1,0.4,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.29287669832507135,0.04361013279179709,1,0.4,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.40833719598080664,0.07431950113511962,1,0.6,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.31607391866672896,0.01346237925496953,1,0.6,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.21161524429834144,0.06311526797459972,1,0.8,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.2002036772321263,0.09938345351859536,1,0.6,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.6546176404131243,0.072444377672662,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.22824262584168692,0.014904949241511006,1,0.2,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.7156707947628711,0.0398350090165311,1,1.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.3800354835700045,0.1460041104965176,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.6428959942739512,0.016212639040072137,1,0.4,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.417590456317584,0.019738924268196276,1,1.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.20122177437813474,0.023001854012028332,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.17556348803764998,0.0438888569908788,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.0851176733748128,0.016477572333980953,1,0.2,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.25760388901482284,0.057615036983621214,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.13513141668123715,0.03255654061803631,1,1.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.24949955094562623,0.05990798134252998,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.28570254090104835,0.07588597892444762,1,0.4,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.3201449988703855,0.18632045117886187,1,0.2,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.7028044193666775,0.04751227505398048,1,0.2,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.5178180756029169,0.022538292158878603,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5231806685757189,0.008460435443543763,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.45963685492446765,0.0804276105777913,1,1.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.44145715812771974,0.11895296259297172,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.12504384575343735,0.026694157313668896,1,0.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.40281293753817904,0.017000612253698796,1,1.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.1539956666882038,0.009699714225182302,1,0.8,5
H1_CATBOOST_GROUP_SQRT_MAE,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.19528972868371347,0.008250752914509754,1,1.0,5
H1_CATBOOST_GROUP_SQRT_MAE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.28497131929320574,0.01804174817193224,1,0.2,5
H1_CATBOOST_GROUP_SQRT_MAE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.40153446695445794,0.037432114088061554,1,0.2,5
H1_CATBOOST_GROUP_SQRT_MAE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.3559474800337386,0.013380713500191294,1,0.6,5
H1_CATBOOST_GROUP_SQRT_MAE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.4704680074955663,0.10441937929610597,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.1766924204811024,0.10083896343998289,1,0.6,5
H1_CATBOOST_GROUP_SQRT_HUBER,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.20242293598080666,0.05658611014460365,1,0.6,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.28747435197678634,0.07302375462567565,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.4529565912081214,0.06951821814420059,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.3377043479846254,0.01892973455256702,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.265653955006106,0.08327774787198619,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.2706757559918249,0.11724186893038067,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.5984004391839053,0.07072082134764916,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.23421870519841045,0.02394428069224069,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.8035220082257043,0.043701662646061894,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.24901148800695655,0.11977455069440719,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.5884031909074519,0.01325447023534362,1,1.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.38014676470659037,0.026268105124057268,1,1.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.18883005290986749,0.025346967640053095,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.1777860134549607,0.07088729008458142,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.08443671074979912,0.01098693342191423,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.24934554697497102,0.06611530022046333,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.1322879187398353,0.028461420167416273,1,1.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.2128759141048116,0.06396223970055051,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.25391040730617076,0.06405939002369943,1,0.6,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.23983332474885546,0.13864118759326,1,0.4,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.6373507441559303,0.04559354699928252,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.4829491029700496,0.026283664728401313,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5177623337386208,0.009854020356673262,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4800421254798749,0.06022954929925944,1,0.2,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4180827185626562,0.1370011091397194,1,0.6,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.15338551878032283,0.049803189201934,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.4292072537084697,0.03172261127182951,1,0.6,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.16844763690533923,0.012423602564184195,1,1.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.1785015939228634,0.016239085414589283,1,1.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.2834461136238443,0.016832391082255236,1,0.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.3353184045466656,0.0424447397597331,1,0.6,5
H1_CATBOOST_GROUP_SQRT_HUBER,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.31298098107887473,0.13045959110621616,1,1.0,5
H1_CATBOOST_GROUP_SQRT_HUBER,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.47121731617913093,0.171572121946028,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.1529836939000826,0.06319321148738516,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.20034550468208515,0.09615721557884854,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.2639040710879968,0.030160785942676887,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.45320782674768595,0.04948983813205307,1,0.2,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.3561272580951763,0.02901725092471262,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.23898817319468196,0.08017505332730097,1,0.8,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.2242936812513235,0.1207225594460659,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.6520152262709965,0.1239716984552424,1,0.2,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.29442978221159993,0.03829354778768372,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.7788666780399762,0.030683648425772328,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.2603937782248994,0.06827935526287046,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.5087509099236824,0.014343068941981394,1,1.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.4109214062112504,0.046403000924687896,1,1.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.16944111566141648,0.043961813162291925,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.15185342544868155,0.05114404209260826,1,0.2,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.07840652822005582,0.008975868348823468,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.27265522763402483,0.12370846525794338,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.16612039773905538,0.03195183434106938,1,1.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.2345648364755064,0.11337089102874214,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.31405295971514247,0.0824225711824146,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.24976297013013876,0.14794235280859178,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.6136913002774286,0.05838737734713022,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.4581389609443961,0.016976272380007564,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.5035223876495862,0.016959235539419314,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4982051687026017,0.009277521880477474,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.4059522280174341,0.17589538704563135,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.14105389991017964,0.061952806820130074,1,0.2,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.4403824679575111,0.022237550455207696,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.1905424248556111,0.026674147016220756,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.18116026593701667,0.008061233337086896,1,1.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.2683373719413254,0.015663722397638618,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_RMSE,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.43785752498011316,0.05000926721679339,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_RMSE,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.4191258046506813,0.12687796592954245,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_RMSE,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.4834222912545113,0.04982750643935279,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_MAE,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.1999963047887512,0.09155966744330307,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_MAE,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.19986493281298356,0.06153885064528311,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.26459728030233337,0.051736712546762195,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.4144548634422914,0.045685869618210286,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.31365285572589585,0.007361220991045762,1,0.6,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.22803877626812352,0.03962295745346085,1,0.8,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.12751164213325378,0.03510801079466217,1,0.8,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.6662327872247362,0.07516940686657089,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.27666137845451566,0.035832504880864306,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.67607573813971,0.03810297854184493,1,1.0,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.3313025869435088,0.11713359421238344,1,0.0,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.635847587625063,0.012124825444879467,1,0.4,5
H1_CATBOOST_GROUP_EQUAL_MAE,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.40934564811255736,0.029981711905794742,1,1.0,5
