arm,axis_label,family,n_comparisons,n_ligands,shift_median__median,shift_median__p90,shift_median__p95,shift_median__max,shift_p90__median,shift_p90__p90,shift_p90__p95,shift_p90__max,shift_p95__median,shift_p95__p90,shift_p95__p95,shift_p95__max,shift_max__median,shift_max__p90,shift_max__p95,shift_max__max,shape_shift_median__median,shape_shift_median__p90,shape_shift_median__p95,shape_shift_median__max,shape_shift_max__median,shape_shift_max__p90,shape_shift_max__p95,shape_shift_max__max,level_shift__median,level_shift__p90,level_shift__p95,level_shift__max
RECOMPOSED_RANK,acid,DENSITY,814,65,0.04971101736111613,0.21410651505553246,0.3282977823813933,1.353795331911267,0.12714117750345472,0.4410039596388406,0.6874589932108367,1.556446774381936,0.14088879801455245,0.5099923457380132,0.7388617648433516,1.6339957087885104,0.15492284314873372,0.5727638040766242,0.847160396490581,1.7334231363016717,0.05580128303184545,0.22659240997513846,0.3627262256712022,0.6453423379506,0.13054353708373362,0.5038309077563351,0.718277826230862,1.4653818877157854,0.02764057703973538,0.13719016368187756,0.23394543490136335,0.9134697379395896
RECOMPOSED_RANK,acid,EXTEND,1656,65,0.04974667721704196,0.14087590817750384,0.17366905020313828,0.9723813693246062,0.1085353126172859,0.2819897551922133,0.3618298229254967,1.4038633084036356,0.11719296285026479,0.31444221475693424,0.4481175866849984,1.426254032861372,0.12623635379164228,0.3666314984923352,0.5271793927258421,1.4486447573191084,0.04618117365258534,0.12359582827395847,0.1528603139925599,0.47663134478012126,0.0941848956789259,0.28728563755388514,0.4583116980431442,1.1189933537462946,0.03697331655006661,0.12840584303833924,0.15435489682454462,0.8600597902503054
RECOMPOSED_RANK,acid,NESTED,1380,65,0.06831713051180238,0.23698140901601913,0.3159441339323167,0.7447377325739435,0.1448245511115062,0.4245290383703108,0.534519395721699,1.2831249817430896,0.15583292486443912,0.4533956077587999,0.5881876551224514,1.37190432851881,0.16608878773650032,0.4804210106597727,0.6100190727217463,1.4606836752945307,0.062113185593916515,0.20682939150470167,0.26809109093168565,0.6098854879807051,0.12175016045983011,0.33639224554571273,0.43673000045408145,0.9141827986109117,0.04145487933701217,0.19560451132911777,0.2628858740873476,0.8410342037685066
RECOMPOSED_RANK,acid,PERMUTE,276,65,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,3.3306690738754696e-16,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,3.635980405647387e-16,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16,5.551115123125783e-17,2.220446049250313e-16,4.440892098500626e-16,1.3322676295501878e-15,0.0,2.220446049250313e-16,4.440892098500626e-16,1.3322676295501878e-15
RECOMPOSED_RANK,acid,SPARSE,908,65,0.06561226854341934,0.38039325335677066,0.6097851762652557,1.2308176679587242,0.1414153843066021,0.5540938708477894,0.7696938687812918,1.5055997869770184,0.14993430302940333,0.5826274108378997,0.7881550260345259,1.539947551854305,0.16183705295517667,0.6070421850453481,0.8141263606964978,1.5742953167315918,0.06720193282575136,0.38216968178569394,0.6116179425973916,1.230817667958724,0.11244833567601663,0.46223571782380224,0.7190476589431117,1.3984656056706348,0.03544036751752243,0.14845789044524565,0.21137748291798336,0.5741462961954787
RECOMPOSED_RANK,extractant,CONTEXT,84,17,0.0,1.1796119636642308e-17,5.004677228193068e-17,2.220446049250313e-16,0.0,7.13318293321663e-17,1.0769163338864006e-16,4.440892098500626e-16,0.0,9.117706589734096e-17,1.0935696792557786e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,4.718447854656923e-17,5.551115123125783e-17,1.1102230246251565e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,1.9428902930940318e-17,5.551115123125783e-17,2.220446049250313e-16
RECOMPOSED_RANK,extractant,DECOY,168,17,0.08181354795121207,0.14451628435359012,0.18582671184929184,0.36667960982874925,0.15854292111254759,0.31450274776774906,0.43543908773044493,0.7078000726998636,0.17250765902796644,0.33577915723849994,0.49967472293224463,0.8408119519735184,0.18708903109072247,0.38535523085820605,0.5444568319526845,0.9738238312471734,0.08662638006653,0.15214743203735318,0.213182228148867,0.43897140449041805,0.16286372472694888,0.3274062956830487,0.4380161526056782,0.9310362449578267,0.026624299804629395,0.07069208252679973,0.0797901825886291,0.1357907449560675
RECOMPOSED_RANK,extractant,DENSITY,252,17,0.043878771756331134,0.15874967231815645,0.24193533519870877,0.4761041457766986,0.15678774569280984,0.481306231115659,0.6194593058562855,1.1482351194583955,0.1866158009578797,0.5619578421163323,0.7203147149264318,1.2513290288901846,0.21230721516905227,0.6401767605805554,0.8289211423964064,1.3544229383219741,0.06348154475618584,0.1890928268130623,0.23673469606463568,0.47176628742890586,0.16522659226309772,0.5522254775633585,0.7698784925117441,1.1207515318529437,0.0369877743045041,0.10041816085588874,0.1280701554718614,0.36718710373412144
RECOMPOSED_RANK,extractant,EXTEND,504,17,0.0790612933441858,0.1686919267308286,0.2193324794083553,0.43591829110922653,0.18803550186046175,0.3756353377738711,0.4960343714589021,0.7429601158300574,0.20514736186478466,0.40303697636896674,0.5829851131252713,0.8459095872082707,0.22022956089545803,0.446301892593786,0.6651942830547555,1.067872934294555,0.07032215352881199,0.17157282222827053,0.2027373616076136,0.4229489279814712,0.13049800235125522,0.32911349466299383,0.5699631316582245,1.003030351795405,0.0802218110397514,0.15244751338512197,0.18030228055267075,0.23160588434285118
RECOMPOSED_RANK,extractant,NESTED,420,17,0.1251456940209069,0.31559404093682325,0.392206687980305,0.6731143702692218,0.274211466856614,0.6010941682003517,0.6929899470791689,1.3988640608344296,0.29589352319548534,0.6430792291535019,0.7293805250441219,1.5703222848916458,0.3150984032789254,0.6852580472458669,0.7869162213616916,1.741780508948863,0.12775699818400144,0.2987084720398081,0.3812889325864127,0.6173888752305304,0.20278502207382254,0.4905342771611774,0.5893078322582579,1.1889162887545863,0.10516700625045716,0.2704440929267403,0.32646382949111363,0.5703438405426444
RECOMPOSED_RANK,extractant,PERMUTE,84,17,0.0,5.551115123125783e-17,1.1102230246251565e-16,4.440892098500626e-16,2.7755575615628914e-17,1.1102230246251565e-16,2.1205259770340452e-16,4.440892098500626e-16,2.7755575615628914e-17,1.1102230246251565e-16,2.1704860131421791e-16,4.440892098500626e-16,2.7755575615628914e-17,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,5.134781488891353e-17,5.551115123125783e-17,4.440892098500626e-16,2.7755575615628914e-17,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,9.29811783123569e-17,2.1371793224034232e-16,8.881784197001252e-16
RECOMPOSED_RANK,extractant,SPARSE,272,17,0.11320090576497964,0.6439073610513599,0.7079263181654716,1.2639489131417738,0.28193957787224244,0.7432505255392681,0.9750155907230003,1.6457038035869176,0.29556380566962126,0.7791398901036237,0.9904582639562253,1.6937421562678903,0.3155694056527333,0.8072750392861645,1.0200728819059373,1.741780508948863,0.15970665181018484,0.6556189646333772,0.7436057571244221,1.2639489131417738,0.2487362581549742,0.6988676759483449,0.8796666433492472,1.5256910634612915,0.04881995082608204,0.2110480342766054,0.298448749043721,0.540536075544948
RECOMPOSED_RANK,metal_series,CONTEXT,314,82,0.0,1.1345091532888314e-16,2.220446049250313e-16,4.440892098500626e-16,3.816391647148974e-18,2.220446049250313e-16,2.814415367424768e-16,4.440892098500626e-16,6.938893903907228e-18,2.220446049250313e-16,3.465283615611259e-16,4.829470157119431e-16,6.938893903907228e-18,2.220446049250313e-16,4.440892098500626e-16,5.551115123125783e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16
RECOMPOSED_RANK,metal_series,NESTED,1570,82,0.04215645186944378,0.13614077525917678,0.19717998890869473,0.5825429563213653,0.09383715885436142,0.2933849309987255,0.38853142503505317,1.2426907791216506,0.10858619378366507,0.3235452021789847,0.4224679496422495,1.3261457914518735,0.12188805515034115,0.34666107990830625,0.46174653954114475,1.4096008037820968,0.03972152295167078,0.12519140583580163,0.16902415202959467,0.45305704406978803,0.09353119056993525,0.23905877013369128,0.30367189872517386,0.9032648875063303,0.0258471978425881,0.13166445550028796,0.18548964760090933,0.6783603852782314
RECOMPOSED_RANK,metal_series,PERMUTE,314,82,1.734723475976807e-18,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,5.0653925498522784e-17,2.220446049250313e-16,3.702593787124894e-16,4.440892098500626e-16,5.551115123125783e-17,2.897682094271654e-16,4.188316360398389e-16,5.218048215738235e-16,5.551115123125783e-17,3.16413562018169e-16,4.440892098500626e-16,6.661338147750939e-16,0.0,1.1102230246251565e-16,1.1102230246251565e-16,4.440892098500626e-16,5.551115123125783e-17,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,8.881784197001252e-16
RECOMPOSED_RANK,metal_series,SPARSE,1329,82,0.0650031507695008,0.35980152079866135,0.5120063545691855,0.8933868722667426,0.12691421653571344,0.48930767251746143,0.6393263541188808,1.298327454008466,0.13657282543751106,0.5128405695923294,0.6695438792554229,1.3539641288952813,0.14497457714611994,0.5478490887486934,0.7036695661868024,1.4096008037820968,0.06497142442329251,0.35967196878545005,0.511557255432883,0.8933868722667426,0.12059580975221307,0.453696202459815,0.6071299839490749,1.1460122603582552,0.0327716029346235,0.11938197862415147,0.16362223972704953,0.660999932773386
SHAPE_RECOMPOSED,acid,CONTEXT,276,65,0.0,2.7755575615628914e-17,5.551115123125783e-17,4.440892098500626e-16,0.0,1.1102230246251565e-16,1.7763568394002513e-16,5.329070518200752e-16,0.0,1.249000902703301e-16,2.220446049250313e-16,7.105427357601e-16,0.0,1.3877787807814457e-16,2.220446049250313e-16,8.881784197001252e-16,0.0,5.551115123125783e-17,1.1102230246251565e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,5.551115123125783e-17,1.1102230246251565e-16,6.661338147750939e-16
SHAPE_RECOMPOSED,acid,DECOY,552,65,0.09387703243883405,0.2671715172742369,0.4022702654175958,0.8440574233821238,0.22953318947852797,0.4871340831872138,0.6176782454695448,1.030935053659841,0.25574431224121574,0.5458631617179208,0.6733483248212059,1.0427992905327101,0.28534296604557974,0.599637443144095,0.7507536420388531,1.0546635274055796,0.08416643104673141,0.26243006813537495,0.3650486294685161,0.6609068169230631,0.24816843707823605,0.5768610782658232,0.6796508317674733,0.9878805523754912,0.02650888917517949,0.09905796583542698,0.12016971889063516,0.6125943544156515
SHAPE_RECOMPOSED,acid,DENSITY,814,65,0.020733298365050445,0.11722472544354179,0.23828219477679025,1.136078197761162,0.029023714392437592,0.23578861579220897,0.581043447623595,1.1969848264851817,0.02994071573543191,0.30043173281890023,0.5910420182014015,1.2184179399440935,0.03095511050245836,0.36150703481295465,0.6485052703238009,1.4375308226981816,0.0032655115168551685,0.08762857053090259,0.2879173882652477,0.5762566123244375,0.0078122948348406385,0.27920178918288924,0.5571372596528116,1.17515896583248,0.01892598203126214,0.11520538372106812,0.1843700366218627,0.7181609092436797
SHAPE_RECOMPOSED,acid,EXTEND,1656,65,0.062079836482238776,0.20126356528256645,0.27100604504452885,0.8479057973686148,0.14728126807360373,0.39407961693487736,0.48973456066502163,1.2104745152473662,0.16237907570578042,0.447867945907458,0.5369100554011235,1.2270088164943866,0.17663028555108612,0.5054710208809341,0.6095194115156339,1.2435431177414071,0.05555398949645077,0.19293674938704908,0.25308285304984535,0.7751576247555669,0.14132429219214127,0.4168661092866508,0.5256188126222494,1.124108470538078,0.03745876971972095,0.13156396220218602,0.16185123726335293,0.5805063286047352
SHAPE_RECOMPOSED,acid,NESTED,1380,65,0.05275962534001556,0.1923967044623431,0.24381962288259731,0.5827985921314578,0.12096807927766394,0.388940039663348,0.4862808889275426,1.0874153661822388,0.13369596120955043,0.4177465493656553,0.5292140302738679,1.160120711614643,0.14399121569530657,0.452613584776275,0.5791592644257549,1.2328260570470477,0.04052934629441248,0.17648231762975722,0.2479546044939996,0.5418677903343586,0.09755878438279295,0.3259365097580828,0.4241396153421523,0.8728623970731416,0.03536043425533236,0.15819492849872002,0.22860451206480883,0.6144664617938853
SHAPE_RECOMPOSED,acid,PERMUTE,276,65,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,3.3306690738754696e-16,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,3.8302694349567903e-16,4.440892098500626e-16,8.881784197001252e-16,5.551115123125783e-17,4.440892098500626e-16,4.440892098500626e-16,8.881784197001252e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,5.551115123125783e-17,3.3306690738754696e-16,4.440892098500626e-16,6.661338147750939e-16,0.0,2.220446049250313e-16,4.440892098500626e-16,8.881784197001252e-16
SHAPE_RECOMPOSED,acid,SPARSE,908,65,0.040489803778806135,0.31757959465051777,0.5015471416887214,0.9967580192473076,0.051279320645916254,0.4180372589109935,0.6391509206847171,1.1620696955950407,0.05217850070626294,0.4404176832041816,0.6665703067885997,1.197447876321044,0.053242049050327506,0.4700263501393236,0.6894807922890552,1.2328260570470477,0.0070028675968478934,0.31757959465051777,0.49569004347490525,0.9967580192473076,0.011162548123010901,0.35351379897131624,0.5711531397505308,1.0953039926641404,0.029234044368472434,0.1383462643888377,0.18499530539964107,0.40142026474677295
SHAPE_RECOMPOSED,extractant,CONTEXT,84,17,0.0,0.0,2.359223927328442e-17,2.220446049250313e-16,0.0,3.7192471324942765e-17,5.551115123125783e-17,2.220446049250313e-16,0.0,4.912736883966318e-17,8.076872504148004e-17,2.220446049250313e-16,0.0,5.551115123125783e-17,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,5.134781488891333e-17,2.220446049250313e-16,0.0,5.551115123125783e-17,1.1102230246251565e-16,2.220446049250313e-16,0.0,0.0,5.134781488891333e-17,4.440892098500626e-16
SHAPE_RECOMPOSED,extractant,DECOY,168,17,0.11609078997052641,0.2738354182621218,0.3061448784172053,0.34336848185079843,0.2919751436182465,0.5664518363653018,0.6057687345735983,0.711349680096387,0.31445665637785114,0.6424618840673947,0.691097298436276,0.7953221014332872,0.36720355682002614,0.7185424792387481,0.7768647168857179,0.8792945227701875,0.12328249989028311,0.2719821335157195,0.3093225860540661,0.3515052523743264,0.33728563849310056,0.6775357607125452,0.7172080574548693,0.788921858765528,0.02452418556039157,0.06826170486985896,0.07864182788697537,0.10008509058028014
SHAPE_RECOMPOSED,extractant,DENSITY,252,17,0.012411076903365216,0.06338638974122231,0.1334315469003276,0.43238444615813587,0.019146464110308604,0.26644933764624157,0.43749726932480476,0.7769549956798283,0.01982342533926025,0.3085203346433942,0.5506396515473301,0.8760063701929668,0.02081714246849109,0.38134520469756883,0.6050406828597618,0.9750577447061054,0.0036720996525215766,0.10282989708147862,0.16614964025936665,0.36276314606930093,0.00947341740503764,0.319883263727494,0.5285082908050049,0.8859780492629554,0.011930040702576278,0.057971284984550286,0.08363186403939223,0.2595506799843544
SHAPE_RECOMPOSED,extractant,EXTEND,504,17,0.08542411613959697,0.23360575147587662,0.29401453671872124,0.4110865301408548,0.23207338034022312,0.4925281826555555,0.5486394837097187,0.7132801643711004,0.26122088777390046,0.5707784378579844,0.6280781041945623,0.8494311546738281,0.2932101181206402,0.6466935170793867,0.7476366446258,0.9855821449765562,0.09329517099075885,0.22541181085188794,0.26674038456833626,0.393968051992868,0.23493829807994598,0.5407629183546333,0.6066888516944782,0.7600060063207217,0.07270579258469682,0.15191471219055497,0.17102814067965227,0.2599274431104851
SHAPE_RECOMPOSED,extractant,NESTED,420,17,0.06641719421414088,0.22322826659190723,0.2830225992242936,0.4685370028277056,0.18616535987828148,0.4854061077991815,0.5548458143481764,1.0894722979369376,0.20705496080667596,0.5331696159578717,0.626694984289305,1.2158662342846986,0.2296420244690232,0.5835742188833659,0.6950739060698263,1.3422601706324606,0.08175598025673797,0.2364982594895401,0.3026610830982682,0.5240891853834516,0.15624490749931874,0.45020810192137356,0.5103588761209549,1.01177613996955,0.06821047183883952,0.18326231241963675,0.22935950119233062,0.45446762079500286
SHAPE_RECOMPOSED,extractant,PERMUTE,84,17,0.0,9.436895709313846e-17,1.582067810090845e-16,4.440892098500626e-16,1.665334536937735e-17,1.332267629550188e-16,2.1538326677728012e-16,4.440892098500626e-16,2.3592239273284573e-17,1.7638668303732173e-16,2.187139358511557e-16,4.440892098500626e-16,2.7755575615628914e-17,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,5.551115123125783e-17,1.0269562977782666e-16,4.440892098500626e-16,2.7755575615628914e-17,2.0539125955565412e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,7.494005416219815e-17,1.582067810090845e-16,8.881784197001252e-16
SHAPE_RECOMPOSED,extractant,SPARSE,272,17,0.0912054804256454,0.46408041205181655,0.5743699345263236,0.9320977972393804,0.12551646507872316,0.6854465703763463,0.8080407605357799,1.260166732538418,0.13477749051687238,0.7050639435425364,0.8382275741723184,1.3012134515854392,0.13700817174380886,0.7390156493385421,0.8749509120743582,1.3422601706324606,0.06443091885086381,0.473799983754107,0.5792769986367101,1.0030373051180985,0.1020813067765434,0.5704040531054937,0.8190378643979955,1.1455502648280245,0.03027726855644418,0.1958937463931311,0.23368723370542244,0.5091447595887904
SHAPE_RECOMPOSED,metal_series,CONTEXT,314,82,0.0,1.6028844918025674e-16,2.220446049250313e-16,4.440892098500626e-16,2.7755575615628877e-18,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,6.938893903907228e-18,2.220446049250313e-16,2.997602166487922e-16,4.440892098500626e-16,6.938893903907228e-18,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,1.8596235662471183e-16,4.440892098500626e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,8.881784197001252e-16
SHAPE_RECOMPOSED,metal_series,NESTED,1570,82,0.03492234628094681,0.1117075195731113,0.14931008561396364,0.5688335879321462,0.08484104237165686,0.2475431295242133,0.30599922229226506,1.2148435813784233,0.09877672342017586,0.2725375669713352,0.3326964746024892,1.2966882133244197,0.11409752582464391,0.30169669049801684,0.36553435071252893,1.3785328452704166,0.032453074416788005,0.10173952940008844,0.12762912347078684,0.44065108458421937,0.09297772732317341,0.21412722696700423,0.2722076644345558,0.8449249834411305,0.020214872700706488,0.10573962680817181,0.14163831102061983,0.6650663208662081
SHAPE_RECOMPOSED,metal_series,PERMUTE,314,82,0.0,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,3.608224830031758e-17,2.220446049250313e-16,2.8865798640254066e-16,4.440892098500626e-16,4.579669976578769e-17,2.220446049250313e-16,3.3306690738754696e-16,4.440892098500626e-16,5.551115123125783e-17,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16,2.220446049250313e-16,4.440892098500626e-16,5.551115123125783e-17,2.220446049250313e-16,2.220446049250313e-16,4.440892098500626e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,8.881784197001252e-16
SHAPE_RECOMPOSED,metal_series,SPARSE,1329,82,0.03751980226118917,0.289096959009668,0.4133908614910382,0.8329019656304382,0.04980609996826035,0.38441475248356194,0.5127902346583573,1.269406669342421,0.05152384509752522,0.3999874630936502,0.5247310298720695,1.3239697573064186,0.05330408654322105,0.4100692683793534,0.531080185818629,1.3785328452704166,0.010879204811790166,0.28650587716777354,0.40833492548009725,0.8395367299958172,0.01933684519420087,0.3363006308872342,0.49070906214484245,1.0340747221444893,0.027055562283378132,0.09119197021784277,0.12890191491651878,0.6862983900408088
